"Id","SalePrice"
1980,194806.284881536
1981,349957.106182989
1982,224900.609688881
1983,205665.21880842
1984,165317.491126966
1985,223218.955510779
1986,213744.01158338
1987,194194.354010934
1988,175804.428885302
1989,195768.214780729
1990,218406.472669686
1991,234834.048928824
1992,218451.884314373
1993,176473.994135349
1994,235183.006191035
1995,189515.567032436
1996,256719.176403311
1997,312533.149306174
1998,330424.575035314
1999,264139.314360738
2000,322634.578915653
2001,261128.979153545
2002,256579.173843144
2003,258693.91352938
2004,281823.969490982
2005,237647.295093382
2006,225048.436303993
2007,250500.272230478
2008,213740.342455738
2009,183717.371544516
2010,194680.179906623
2011,136119.063387078
2012,180508.780046028
2013,177557.616979551
2014,177469.586096804
2015,200712.166141391
2016,185232.463497225
2017,196846.748484447
2018,121585.044916396
2019,134463.835388315
2020,109454.042865675
2021,109402.489556703
2022,174941.594391681
2023,136011.490727771
2024,237781.502743015
2025,366341.507723258
2026,172774.39959364
2027,147828.432445681
2028,149687.428409051
2029,161579.421570749
2030,277428.764099593
2031,241864.849628614
2032,259308.703448414
2033,273817.194173013
2034,162755.877928082
2035,221153.85662926
2036,198668.008465383
2037,201108.976346649
2038,255833.212696331
2039,221783.470163173
2040,292667.092369385
2041,289885.950727605
2042,204202.161207043
2043,166325.787631023
2044,165622.369185039
2045,226478.486100575
2046,143401.209540801
2047,146869.507368388
2048,138185.643380795
2049,137302.231207393
2050,186643.247724924
2051,107366.802255617
2052,120793.589176926
2053,151356.310135606
2054,90802.6568630943
2055,162934.474361526
2056,136058.713605933
2057,121982.366319302
2058,226391.460178704
2059,136503.983653171
2060,165576.570076641
2061,179916.193438673
2062,135672.719936396
2063,119842.593588777
2064,145291.798823647
2065,119850.937107861
2066,164201.736478385
2067,120590.321180648
2068,139976.36402532
2069,80086.6130227481
2070,107729.885881792
2071,93123.6788956758
2072,128451.859484141
2073,141983.789294108
2074,189984.071014865
2075,150571.959971536
2076,121083.428279641
2077,146386.23723066
2078,126572.8490514
2079,132013.935174857
2080,119370.817872451
2081,127989.394307353
2082,118695.269565173
2083,147957.203401944
2084,110732.318754027
2085,124944.305335736
2086,109748.800539811
2087,128021.255984227
2088,102243.877634657
2089,81588.7231604342
2090,129051.304911894
2091,117047.911584113
2092,127086.177335856
2093,120072.767442791
2094,111145.253612881
2095,143588.142772068
2096,76209.4310749368
2097,93840.3635113684
2098,144750.757847297
2099,45910.862140413
2100,87786.0606737121
2101,116838.800623849
2102,131865.081470604
2103,106809.49528986
2104,135856.315648
2105,121341.2096607
2106,59418.7930780049
2107,219010.092596299
2108,113354.800652303
2109,105343.171467605
2110,132258.403955216
2111,143836.760251416
2112,141079.055736825
2113,119431.05489295
2114,113136.965344631
2115,157629.602676694
2116,122544.37461244
2117,145087.980042607
2118,123990.307870693
2119,108829.634045481
2120,115932.981244637
2121,81101.2331617247
2122,107617.753046186
2123,89993.4921842671
2124,165840.957878121
2125,128094.286976039
2126,135630.546138775
2127,142783.168010693
2128,125024.761647147
2129,100347.134672255
2130,137309.171288193
2131,155444.844415678
2132,124577.1299505
2133,123612.49626795
2134,122448.580786723
2135,92469.065478484
2136,72431.8957899173
2137,104547.410349672
2138,131194.373834912
2139,149171.411075842
2140,143287.608621352
2141,144713.904503128
2142,130393.578561968
2143,141272.392517528
2144,116608.264775574
2145,140141.189951965
2146,160751.904991366
2147,129764.506811457
2148,131436.32213483
2149,138174.442186384
2150,230274.597656745
2151,111338.653070682
2152,170633.075858704
2153,156771.174495757
2154,101293.143421289
2155,136784.54987153
2156,244460.925323626
2157,237554.165078186
2158,239101.530541642
2159,205098.965858879
2160,174915.236083313
2161,243439.829434429
2162,409294.68065644
2163,350350.478837136
2164,260641.332329306
2165,198932.677156611
2166,148583.895312163
2167,231336.863519805
2168,189901.288457125
2169,198377.203918469
2170,218437.093246585
2171,148024.524836888
2172,135738.205855292
2173,153776.337348335
2174,226369.870836077
2175,304756.33587349
2176,331234.156533429
2177,240661.040738896
2178,221847.14357064
2179,141063.987672692
2180,218687.217756374
2181,193321.0769064
2182,214660.201715223
2183,187813.850876849
2184,122760.418960481
2185,123654.824610067
2186,150105.420868948
2187,153881.376427288
2188,157399.019081398
2189,231667.809434341
2190,76973.5309950242
2191,83503.9513233479
2192,89251.8658754463
2193,106699.134508148
2194,102485.200173963
2195,111287.167283792
2196,96065.1739108503
2197,117162.830690816
2198,170627.868629938
2199,183537.172448103
2200,130847.633995679
2201,140026.833045852
2202,205934.692168972
2203,133935.650855275
2204,174084.322775709
2205,105562.408794879
2206,123465.108740864
2207,207011.18543168
2208,248292.391231103
2209,195697.655232703
2210,116044.702971504
2211,115842.576544998
2212,116917.716986697
2213,103580.195268477
2214,134936.825526497
2215,101704.335414378
2216,151309.694001647
2217,62498.8194328797
2218,87873.2557522664
2219,80094.2510415442
2220,85544.7027351536
2221,330559.78807081
2222,260884.544204399
2223,283858.32727208
2224,215993.34011576
2225,127451.023709574
2226,186519.580887045
2227,209057.834118428
2228,275096.58914018
2229,250781.849472977
2230,147416.499447902
2231,211538.683664588
2232,180684.627309256
2233,177363.330057811
2234,246513.397827685
2235,212974.265998338
2236,264667.578440735
2237,345601.69522652
2238,199633.585274176
2239,112699.86276901
2240,161980.100037589
2241,143555.008005403
2242,130507.037837765
2243,128117.988253415
2244,101896.465438948
2245,100481.106204748
2246,147925.176491175
2247,104835.552959579
2248,129160.024065305
2249,129572.46053314
2250,139152.74898046
2251,116306.841109347
2252,174282.330839211
2253,145227.243716723
2254,166302.630630963
2255,185200.845587715
2256,187740.607844551
2257,203519.176035722
2258,172808.345652529
2259,175024.532186201
2260,154037.30676214
2261,192591.081319189
2262,211629.283875981
2263,368340.449575723
2264,427318.664690617
2265,169473.202529076
2266,297898.588333296
2267,357652.213427639
2268,405360.410456546
2269,151725.99442677
2270,204068.417025786
2271,224929.35210469
2272,199636.250687891
2273,167152.504095502
2274,175782.131497002
2275,162722.199519195
2276,188730.633417047
2277,184077.774024752
2278,148020.43104506
2279,125531.811515201
2280,119809.111061518
2281,161149.609306158
2282,181873.006716661
2283,105283.412892961
2284,108701.842284079
2285,145786.887722148
2286,125017.607877574
2287,371658.005413745
2288,278950.53443296
2289,379554.727192515
2290,461254.894288925
2291,340982.309446819
2292,423295.504220206
2293,496170.337026723
2294,424762.613796822
2295,460359.714365183
2296,272852.446629575
2297,323982.909498525
2298,329784.876441425
2299,374161.306281123
2300,330659.736280393
2301,297437.569900816
2302,233811.6858215
2303,236999.993227313
2304,238141.42592501
2305,179295.284553259
2306,174158.881604242
2307,184493.594856426
2308,222457.514642964
2309,283258.260496462
2310,215255.726012577
2311,196012.569600753
2312,175468.256750502
2313,175698.164466988
2314,172818.563733229
2315,176742.466296406
2316,194539.684880584
2317,177912.55276297
2318,176294.006357747
2319,183649.754266912
2320,191652.987312331
2321,249614.10704626
2322,180512.395160564
2323,186506.774043505
2324,169718.884620921
2325,211204.26326842
2326,167964.587208394
2327,212991.124636817
2328,233678.827383785
2329,186363.468550754
2330,175567.182311927
2331,338203.596905814
2332,393413.32002317
2333,316754.740543415
2334,249221.394813944
2335,280176.683970683
2336,320584.225320711
2337,197536.162642072
2338,283166.699150576
2339,233847.811404385
2340,407330.564657835
2341,216211.797054688
2342,238931.484396154
2343,228205.588340681
2344,224695.872687944
2345,236933.326467637
2346,215591.010117604
2347,191180.367753645
2348,237563.453781327
2349,173327.759364487
2350,305123.633192809
2351,255657.362452689
2352,255116.181655917
2353,233103.905209045
2354,129876.180111801
2355,140231.967047259
2356,155756.913869062
2357,194783.620826454
2358,189543.040915257
2359,131450.737881457
2360,115775.86820113
2361,141145.266657192
2362,263556.8024521
2363,140314.372395143
2364,161757.344100887
2365,225401.983036889
2366,200406.519466498
2367,223971.25461595
2368,214826.495422426
2369,222975.980959062
2370,165089.67326541
2371,161588.359278309
2372,184390.342986338
2373,277454.429225303
2374,305681.385461416
2375,248933.260463422
2376,279979.294725114
2377,347323.471049216
2378,141298.936397815
2379,196606.978643718
2380,142442.472681918
2381,155966.051855706
2382,210975.573956353
2383,207786.326937263
2384,249650.293354514
2385,166760.976503559
2386,135648.397250251
2387,135747.397119351
2388,100443.740916264
2389,131562.231237943
2390,150789.809876316
2391,142340.083328176
2392,117043.558267175
2393,173424.981981908
2394,141624.470206936
2395,204412.786244749
2396,142236.95368442
2397,213007.578329693
2398,127568.613646711
2399,57607.3129991053
2400,57915.9027031845
2401,113191.249960203
2402,133085.246809318
2403,139217.52477694
2404,147915.442812965
2405,159342.653794433
2406,144699.690178068
2407,129605.210702184
2408,141098.565889199
2409,128074.498547173
2410,167790.87798406
2411,120560.883777846
2412,153785.13675269
2413,133568.290327143
2414,142659.852504474
2415,133492.265724417
2416,127795.343785391
2417,128236.682734188
2418,129845.342738599
2419,131323.307355174
2420,129077.275909881
2421,149927.159802737
2422,118906.228939583
2423,122602.120720711
2424,168782.386282729
2425,180958.469705181
2426,132389.898242801
2427,131094.19362274
2428,173640.289150782
2429,117876.862520095
2430,132044.40607935
2431,109264.750667899
2432,142919.674199138
2433,141325.215708758
2434,137680.386615237
2435,146999.125282385
2436,106678.581730597
2437,106536.448700473
2438,130098.574385464
2439,107128.491523316
2440,117598.399929565
2441,95537.2788556333
2442,101510.631478856
2443,122529.065936354
2444,131445.723529396
2445,79001.1639583196
2446,135064.67103605
2447,186304.649187185
2448,132094.156756023
2449,111984.826113923
2450,141634.060048607
2451,133475.843983833
2452,201685.562297069
2453,94025.4386139977
2454,121304.531966613
2455,112497.983345256
2456,127135.999815806
2457,125751.803484916
2458,126934.769071025
2459,109162.2630248
2460,134563.767340261
2461,115521.206293361
2462,134097.455947129
2463,122252.670660324
2464,172797.139419992
2465,132223.217963891
2466,111077.966291635
2467,137953.240095644
2468,73032.8533822445
2469,71020.5048547808
2470,172991.373708028
2471,205927.229308381
2472,163855.869751208
2473,116805.043373903
2474,84186.49495619
2475,226932.296274759
2476,111508.991083381
2477,125823.299855973
2478,151415.503003746
2479,104988.131820286
2480,153009.065313695
2481,124497.199159725
2482,129246.029952834
2483,116944.703445234
2484,125585.216415165
2485,127235.824721605
2486,148541.957840797
2487,185552.124813896
2488,166953.520723929
2489,150786.214809951
2490,152763.968935136
2491,87894.795625856
2492,177167.566118885
2493,150287.476974759
2494,155860.778900867
2495,82151.0329441813
2496,228952.639509272
2497,152357.025177834
2498,113387.993304647
2499,92564.8844041557
2500,127610.227780066
2501,136545.51750012
2502,146663.755079032
2503,93176.8022194441
2504,176293.50197727
2505,226439.179929629
2506,258066.552470161
2507,278126.800361153
2508,257405.361155852
2509,211031.113013575
2510,228401.542850818
2511,176282.574087953
2512,200426.397197487
2513,218218.468987573
2514,243919.251746289
2515,150742.505660409
2516,164859.496550925
2517,140297.64661545
2518,153871.984540055
2519,227097.051294106
2520,214961.550159859
2521,188959.536303886
2522,220900.91088993
2523,126640.947395132
2524,139660.745149649
2525,148619.891635518
2526,132133.718767882
2527,114252.678779234
2528,130479.285939008
2529,130322.095184203
2530,111901.128518205
2531,256645.983720169
2532,226439.179929629
2533,192138.685323445
2534,240973.379911384
2535,309803.334491685
2536,242670.269488282
2537,238106.907803958
2538,186033.183673207
2539,191907.944444728
2540,172012.537760393
2541,190093.355741017
2542,164820.352854085
2543,131716.144379068
2544,118642.871094609
2545,138340.576487382
2546,130611.751702202
2547,142725.444178601
2548,147608.385341776
2549,153842.345155591
2550,638694.050364829
2551,139117.984246322
2552,126808.451140795
2553,76571.9411273264
2554,97125.2847100219
2555,121389.706027353
2556,107817.558096097
2557,111293.641506611
2558,146796.55127679
2559,126874.377281761
2560,135542.359915073
2561,140455.751382289
2562,122529.533348538
2563,143373.040149528
2564,191238.355516606
2565,126884.904443119
2566,148234.730724824
2567,123047.936327146
2568,179238.866959769
2569,196877.913747524
2570,115450.168747106
2571,163413.30059012
2572,164094.660440248
2573,211997.127265878
2574,233663.228159754
2575,130955.118888318
2576,119127.105984649
2577,148581.628119144
2578,87641.596421565
2579,69774.1552399907
2580,119510.468419302
2581,125226.427724994
2582,120767.211774049
2583,282748.163063891
2584,161773.234055226
2585,179491.003066903
2586,210596.849747239
2587,211725.57649803
2588,142073.050087313
2589,151936.385169527
2590,217264.298705509
2591,198802.763460735
2592,215623.292300943
2593,261779.512615687
2594,179417.070283064
2595,208587.84272949
2596,309830.221743339
2597,182997.460434706
2598,285570.830165779
2599,334990.372277093
2600,145137.385357265
2601,140389.730025809
2602,84502.4517431954
2603,94280.1758492341
2604,86216.3781521359
2605,79102.4122578383
2606,147914.032188103
2607,195483.891991652
2608,205041.468220735
2609,161260.453749625
2610,112256.954720752
2611,118634.045983447
2612,154454.630395257
2613,134734.297555706
2614,125677.710889155
2615,155068.16942039
2616,143698.829962354
2617,180971.585914313
2618,199464.023912678
2619,191204.800704859
2620,186958.924839522
2621,177093.239245071
2622,176070.707025415
2623,245917.686571806
2624,283693.513724253
2625,282251.635220334
2626,172278.822929845
2627,169847.933321669
2628,502521.509278787
2629,510639.076836642
2630,364714.966642424
2631,472527.042873817
2632,451465.454028324
2633,305112.284849531
2634,401406.149125592
2635,152491.340607406
2636,184834.542518227
2637,184726.695556594
2638,250757.2167693
2639,185845.395958079
2640,154399.255744328
2641,101102.922336622
2642,182778.743191188
2643,101080.169951684
2644,126354.433221581
2645,105661.919760785
2646,98252.0809735824
2647,99555.877653615
2648,140884.505600017
2649,143474.256938314
2650,144483.749139079
2651,142879.471701901
2652,433115.934950175
2653,246543.491631936
2654,237831.16970797
2655,396080.151268105
2656,338479.8005172
2657,361205.766040506
2658,303060.257823753
2659,313291.425036887
2660,354542.845803975
2661,352329.024742719
2662,365739.33907934
2663,278287.318307614
2664,274939.747041886
2665,329232.435720197
2666,290808.015166071
2667,164958.104391286
2668,185649.476305793
2669,169445.082592382
2670,280471.290184564
2671,187943.573645894
2672,192320.543160269
2673,211301.773090296
2674,204730.986050043
2675,173781.103058027
2676,193035.337632521
2677,192429.520254708
2678,248470.758195178
2679,269275.797177267
2680,283454.717557534
2681,421462.310070271
2682,325412.898834395
2683,516809.617033268
2684,325879.671183342
2685,323299.562339978
2686,251523.156189826
2687,314277.14718621
2688,223765.65644517
2689,209106.486812103
2690,466919.508340111
2691,174771.336406502
2692,130749.838314328
2693,190516.769521196
2694,126026.013607441
2695,190275.818127892
2696,187682.24876983
2697,178949.706649317
2698,187530.349680645
2699,167751.998151537
2700,157287.978790203
2701,155290.747340724
2702,115474.063323264
2703,125619.714162372
2704,144212.556800414
2705,122959.253471811
2706,116334.906963408
2707,129281.040141632
2708,136009.674790578
2709,104451.538913034
2710,132537.827593995
2711,255927.406916368
2712,375497.509706816
2713,167029.007725248
2714,150274.434937765
2715,168535.166726804
2716,146358.737669405
2717,176623.169812002
2718,228201.018076468
2719,152851.551963467
2720,170701.272675212
2721,140581.988075081
2722,157863.233946966
2723,149655.026972672
2724,129861.689349713
2725,134817.072231402
2726,145387.992026374
2727,175273.414409618
2728,165410.378390275
2729,156443.793857345
2730,145191.792174432
2731,128867.073313578
2732,122949.638275052
2733,164679.73235621
2734,143178.603634424
2735,135778.470788791
2736,146503.691958426
2737,124609.211703218
2738,135505.783346433
2739,166009.16535702
2740,136784.941215826
2741,139437.828541066
2742,154729.145566099
2743,142584.772095832
2744,154274.293972653
2745,139959.545061076
2746,136989.37584948
2747,143248.395520597
2748,123321.307544494
2749,128925.093858036
2750,134924.858279212
2751,134932.321599195
2752,193142.141017257
2753,143605.123880267
2754,217232.599512838
2755,131805.4864355
2756,89043.0626297976
2757,63076.588024064
2758,92537.8756588777
2759,155817.381940428
2760,124821.039539572
2761,147508.472240161
2762,146429.660761052
2763,180487.951510724
2764,151097.144979327
2765,281296.066093593
2766,131638.412070819
2767,85591.7067526909
2768,127132.362477707
2769,128578.465616818
2770,153278.964745421
2771,119255.439013109
2772,117964.242228388
2773,158169.900906524
2774,140080.927189474
2775,121923.749356901
2776,138803.109484662
2777,146919.939668906
2778,106222.963503427
2779,123022.239873864
2780,94005.5340597367
2781,93143.2190708287
2782,91739.7536148856
2783,93468.2747164616
2784,122464.34657058
2785,136108.938329799
2786,70825.6413017344
2787,120667.85872092
2788,75572.7485631979
2789,177953.108665791
2790,84107.2092546963
2791,114906.339328615
2792,62919.8399623941
2793,167658.275610057
2794,91134.0574864945
2795,117382.036454516
2796,94846.2497573022
2797,184916.174454861
2798,106338.612123012
2799,118026.921078023
2800,56696.8892351845
2801,108194.134494979
2802,136302.873135577
2803,154814.45945807
2804,135862.92350532
2805,98587.4438570153
2806,84349.8757384563
2807,161566.940427127
2808,153635.468815656
2809,136050.668990323
2810,133176.66057703
2811,157479.647400282
2812,150462.292117979
2813,155649.407037235
2814,153602.359270483
2815,97543.9271317193
2816,229184.422127281
2817,149529.769368149
2818,130891.1915677
2819,145519.771867223
2820,136044.960196834
2821,107104.79170494
2822,201427.796078929
2823,273191.714097967
2824,180781.493895586
2825,137880.505235399
2826,131803.475258729
2827,140180.354596215
2828,207941.346232646
2829,187598.859013938
2830,219505.451483996
2831,179211.690275156
2832,240110.154262392
2833,296151.979006275
2834,206539.885958526
2835,218914.036089205
2836,193664.854849636
2837,151733.229458466
2838,149037.745710334
2839,177456.554464947
2840,200994.125467249
2841,204496.433998005
2842,223778.2473734
2843,144614.295627738
2844,151239.436135871
2845,120903.076623141
2846,209212.006334857
2847,194201.20646404
2848,221523.255111456
2849,198792.715280932
